url_path,views_total,views_unique
/peff74/ACS712_ESP8266,102,60
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.ino,45,23
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.jpg,22,13
/peff74/ACS712_ESP8266/blob/main/ACS712-modul-5A-20A-30A.webp,16,6
/peff74/ACS712_ESP8266/tree/main/.github/workflows,6,3
/peff74/ACS712_ESP8266/blob/main/README.md,5,5
/peff74/ACS712_ESP8266/tree/main,3,3
/peff74/ACS712_ESP8266/blob/main/.github/workflows/github-repo-stats.yml,3,2
/peff74/ACS712_ESP8266/blob/main/peff74/ACS712_ESP8266/latest-report/report.pdf,3,1
/peff74/ACS712_ESP8266/tree/main/.github,2,2
