url_path,views_total,views_unique
/peff74/ACS712_ESP8266,29,23
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.ino,14,11
/peff74/ACS712_ESP8266/blob/main/README.md,8,5
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.jpg,7,6
/peff74/ACS712_ESP8266/blob/main/ACS712-modul-5A-20A-30A.webp,6,3
/peff74/ACS712_ESP8266/tree/main/.github/workflows,4,3
/peff74/ACS712_ESP8266/blob/main/.gitattributes,3,3
/peff74/ACS712_ESP8266/tree/main,2,2
/peff74/ACS712_ESP8266/blob/main/.github/workflows/github-repo-stats.yml,1,1
/peff74/ACS712_ESP8266/commit/852796a9b4e5a33675430bbd5433a3aa5532929a,1,1
