url_path,views_total,views_unique
/peff74/ACS712_ESP8266,28,21
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.ino,20,11
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.jpg,8,6
/peff74/ACS712_ESP8266/blob/main/ACS712-modul-5A-20A-30A.webp,8,4
/peff74/ACS712_ESP8266/blob/main/README.md,6,3
/peff74/ACS712_ESP8266/blob/main/.gitattributes,4,3
/peff74/ACS712_ESP8266/blob/main/.github/workflows/github-repo-stats.yml,4,1
/peff74/ACS712_ESP8266/tree/main/.github/workflows,4,1
/peff74/ACS712_ESP8266/tree/main/.github,3,2
/peff74/ACS712_ESP8266/commit/7676a01717289e07cd45e3bc74abc6d7429a28dd,2,1
