time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-11 00:00:00+00:00,15,8,1,1
2026-06-12 00:00:00+00:00,19,7,5,2
2026-06-13 00:00:00+00:00,22,8,1,1
2026-06-14 00:00:00+00:00,18,6,0,0
2026-06-15 00:00:00+00:00,35,10,0,0
2026-06-16 00:00:00+00:00,11,4,0,0
2026-06-17 00:00:00+00:00,25,7,0,0
2026-06-18 00:00:00+00:00,15,6,0,0
2026-06-19 00:00:00+00:00,13,3,1,1
2026-06-20 00:00:00+00:00,32,9,0,0
2026-06-21 00:00:00+00:00,15,6,0,0
2026-06-22 00:00:00+00:00,24,6,0,0
2026-06-23 00:00:00+00:00,57,15,0,0
2026-06-24 00:00:00+00:00,26,6,1,1
