time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-06 00:00:00+00:00,17,8,0,0
2026-07-07 00:00:00+00:00,35,11,0,0
2026-07-08 00:00:00+00:00,8,2,0,0
2026-07-09 00:00:00+00:00,9,4,0,0
2026-07-10 00:00:00+00:00,31,13,0,0
2026-07-11 00:00:00+00:00,7,3,7,1
2026-07-12 00:00:00+00:00,15,5,0,0
2026-07-13 00:00:00+00:00,9,4,3,2
2026-07-14 00:00:00+00:00,14,4,2,2
2026-07-15 00:00:00+00:00,20,7,0,0
2026-07-16 00:00:00+00:00,13,4,0,0
2026-07-17 00:00:00+00:00,1,1,0,0
2026-07-18 00:00:00+00:00,10,5,0,0
2026-07-19 00:00:00+00:00,16,7,0,0
