url_path,views_total,views_unique
/peff74/ACS712_ESP8266,43,35
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.jpg,11,11
/peff74/ACS712_ESP8266/blob/main/8266_ACS712.ino,11,9
/peff74/ACS712_ESP8266/blob/main/ACS712-modul-5A-20A-30A.webp,8,4
/peff74/ACS712_ESP8266/tree/main/.github/workflows,2,1
/peff74/ACS712_ESP8266/blob/main/README.md,1,1
