time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-07 00:00:00+00:00,10,4,0,0
2026-04-08 00:00:00+00:00,19,8,0,0
2026-04-09 00:00:00+00:00,10,4,3,2
2026-04-10 00:00:00+00:00,17,8,4,2
2026-04-11 00:00:00+00:00,43,14,11,1
2026-04-12 00:00:00+00:00,34,11,0,0
2026-04-13 00:00:00+00:00,27,8,0,0
2026-04-14 00:00:00+00:00,26,9,3,3
2026-04-15 00:00:00+00:00,10,5,7,2
2026-04-16 00:00:00+00:00,16,8,4,3
2026-04-17 00:00:00+00:00,34,11,12,5
2026-04-18 00:00:00+00:00,27,10,3,1
2026-04-19 00:00:00+00:00,17,10,6,2
2026-04-20 00:00:00+00:00,63,25,5,2
