time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,5.0,5.0,4,1
2025-09-15 00:00:00+00:00,1.0,1.0,2,2
2025-09-16 00:00:00+00:00,7.0,5.0,12,2
2025-09-17 00:00:00+00:00,1.0,1.0,1,1
2025-09-18 00:00:00+00:00,4.0,4.0,5,4
2025-09-19 00:00:00+00:00,5.0,3.0,8,2
2025-09-20 00:00:00+00:00,2.0,2.0,1,1
2025-09-21 00:00:00+00:00,3.0,3.0,13,1
2025-09-22 00:00:00+00:00,1.0,1.0,10,5
2025-09-23 00:00:00+00:00,1.0,1.0,5,2
2025-09-24 00:00:00+00:00,,,3,2
2025-09-25 00:00:00+00:00,2.0,2.0,9,2
2025-09-26 00:00:00+00:00,1.0,1.0,7,3
2025-09-27 00:00:00+00:00,,,1,1
